employee_id,fit_cultural,experiencia_rol,fuente,educacion,departamento,senority,tamano_compania,tipo_compania,empresas_previas,habilidades_cognitivas,perfil_exito
20040,0.563,si,agencia,graduado,datos,7,100-500,privada,5,0.4,0
948,0.563,si,agencia,graduado,datos,14,1000-4999,ong,4,0.32,0
11487,0.563,si,agencia,graduado,datos,14,<10,privada,2,0.32,0
31030,0.563,si,agencia,graduado,datos,14,50-99,startup,1,0.32,0
29994,0.563,si,agencia,graduado,datos,17,<10,startup,1,0.32,0
5324,0.563,si,agencia,graduado,datos,14,10000+,privada,1,0.32,0
8315,0.563,si,agencia,graduado,operaciones,6,50-99,privada,1,0.29,0
8828,0.563,si,agencia,graduado,datos,13,50-99,startup,1,0.27,0
11175,0.563,si,agencia,graduado,datos,14,1000-4999,privada,1,0.27,0
1297,0.563,si,agencia,graduado,datos,7,5000-9999,privada,4,0.24,0
9920,0.563,si,agencia,graduado,datos,8,100-500,privada,3,0.24,0
4055,0.563,si,agencia,graduado,datos,4,100-500,privada,1,0.24,0
21834,0.563,si,agencia,graduado,datos,7,10000+,privada,1,0.24,0
9857,0.563,si,agencia,graduado,datos,4,500-999,privada,1,0.24,0
31148,0.563,si,agencia,graduado,datos,15,10000+,privada,1,0.24,0
4423,0.563,si,agencia,graduado,administracion,18,5000-9999,privada,5,0.24,0
30438,0.563,si,agencia,graduado,people,20,100-500,privada,5,0.24,0
30732,0.563,si,agencia,graduado,datos,19,<10,privada,5,0.24,0
24801,0.563,si,agencia,graduado,datos,13,50-99,startup,1,0.24,0
10261,0.563,si,agencia,graduado,datos,4,1000-4999,privada,1,0.24,0
12698,0.563,si,agencia,graduado,datos,20,100-500,privada,5,0.24,0
33332,0.563,si,agencia,graduado,datos,11,100-500,startup,2,0.24,0
4526,0.563,si,agencia,graduado,datos,9,50-99,privada,5,0.22,0
6499,0.563,si,agencia,graduado,datos,4,100-500,privada,2,0.22,0
8769,0.563,si,agencia,graduado,datos,4,50-99,privada,1,0.21,0
29058,0.563,si,agencia,graduado,datos,15,100-500,privada,2,0.21,0
21218,0.563,si,agencia,graduado,finanzas,3,10000+,privada,2,0.21,0
24278,0.563,si,agencia,graduado,datos,3,1000-4999,privada,0,0.18,0
23961,0.563,si,agencia,graduado,datos,14,10000+,privada,1,0.13,0
31403,0.563,si,agencia,graduado,finanzas,5,50-99,privada,1,0.13,0
32931,0.563,si,agencia,graduado,people,14,50-99,privada,1,0.13,0
29206,0.563,si,agencia,graduado,datos,11,50-99,startup,1,0.13,0
30003,0.563,si,agencia,graduado,datos,12,1000-4999,privada,1,0.13,0
15048,0.563,si,agencia,graduado,datos,5,100-500,privada,1,0.13,0
26357,0.563,si,agencia,graduado,datos,6,10000+,privada,1,0.13,0
25482,0.563,si,agencia,graduado,datos,18,100-500,privada,5,0.13,0
10321,0.563,si,agencia,graduado,datos,20,<10,privada,5,0.12,0
7099,0.56,si,agencia,graduado,datos,20,10/49,privada,5,0.32,0
28254,0.558,si,agencia,graduado,datos,14,50-99,privada,4,0.72,0
986,0.558,si,agencia,graduado,datos,16,50-99,startup,1,0.72,0
30349,0.558,si,agencia,graduado,datos,12,100-500,privada,5,0.72,0
30300,0.558,si,agencia,graduado,datos,10,100-500,privada,5,0.72,0
15612,0.558,si,agencia,graduado,datos,2,10/49,privada,0,0.64,0
28618,0.558,si,agencia,graduado,datos,5,500-999,privada,1,0.64,0
29684,0.558,si,agencia,graduado,datos,2,5000-9999,privada,1,0.64,0
6832,0.558,si,agencia,graduado,datos,6,50-99,startup,1,0.64,0
9400,0.558,si,agencia,graduado,datos,17,<10,privada,0,0.56,0
15490,0.558,si,agencia,graduado,datos,20,100-500,privada,2,0.56,0
12376,0.558,si,agencia,graduado,marketing,5,50-99,privada,3,0.56,0
18527,0.558,si,agencia,graduado,datos,14,50-99,privada,1,0.56,0
33049,0.558,si,agencia,graduado,datos,9,10/49,privada,1,0.48,0
1501,0.558,si,agencia,graduado,datos,20,500-999,otra,1,0.48,0
21190,0.558,si,agencia,graduado,datos,12,1000-4999,privada,2,0.48,0
10022,0.558,si,agencia,graduado,datos,7,10/49,startup,4,0.48,0
30829,0.558,si,agencia,graduado,datos,20,10/49,privada,5,0.48,0
25952,0.558,si,agencia,graduado,datos,20,100-500,ong,2,0.48,0
9240,0.558,si,agencia,graduado,datos,10,50-99,privada,1,0.44,0
5322,0.558,si,agencia,graduado,datos,7,50-99,privada,1,0.44,0
10697,0.558,si,agencia,graduado,datos,9,50-99,privada,2,0.4,0
30943,0.558,si,agencia,graduado,datos,16,50-99,privada,5,0.4,0
11207,0.558,si,agencia,graduado,datos,20,100-500,privada,5,0.4,0
17273,0.558,si,agencia,graduado,datos,12,10000+,privada,3,0.4,0
31085,0.558,si,agencia,graduado,finanzas,20,50-99,privada,2,0.4,0
33357,0.558,si,agencia,graduado,datos,4,100-500,privada,1,0.4,0
23944,0.558,si,agencia,graduado,datos,19,500-999,privada,1,0.4,0
12648,0.558,si,agencia,graduado,datos,19,10000+,publica,1,0.4,0
22482,0.558,si,agencia,graduado,datos,15,10000+,privada,1,0.4,0
26001,0.558,si,agencia,graduado,datos,4,500-999,privada,1,0.4,0
19912,0.558,si,agencia,graduado,people,6,50-99,startup,1,0.38,0
18659,0.558,si,agencia,graduado,datos,8,<10,startup,0,0.36,0
13966,0.558,si,agencia,graduado,datos,2,5000-9999,privada,1,0.35,0
15556,0.558,si,agencia,graduado,datos,7,100-500,privada,1,0.35,0
15644,0.558,si,agencia,graduado,datos,9,50-99,privada,4,0.32,0
6302,0.558,si,agencia,graduado,administracion,4,10/49,privada,1,0.32,0
20920,0.558,si,agencia,graduado,datos,10,50-99,privada,5,0.32,0
6707,0.558,si,agencia,graduado,datos,12,10/49,privada,5,0.32,0
10341,0.558,si,agencia,graduado,finanzas,20,<10,privada,5,0.32,0
32321,0.558,si,agencia,graduado,administracion,1,50-99,ong,1,0.32,0
29477,0.558,si,agencia,graduado,people,15,10/49,privada,1,0.32,0
18704,0.558,si,agencia,graduado,datos,10,50-99,startup,2,0.32,0
29179,0.558,si,agencia,graduado,datos,20,10/49,privada,4,0.32,0
31256,0.558,si,agencia,graduado,finanzas,19,<10,privada,1,0.32,0
15518,0.558,si,agencia,graduado,datos,14,100-500,privada,2,0.3,0
30016,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.3,0
5686,0.558,si,agencia,graduado,datos,9,10/49,privada,1,0.3,0
21389,0.558,si,agencia,graduado,datos,6,<10,privada,2,0.29,0
2195,0.558,si,agencia,graduado,datos,10,100-500,privada,2,0.29,0
17473,0.558,si,agencia,graduado,datos,16,1000-4999,privada,2,0.27,0
31522,0.558,si,agencia,graduado,datos,2,<10,startup,1,0.27,0
17844,0.558,si,agencia,graduado,datos,6,1000-4999,privada,3,0.27,0
16642,0.558,si,agencia,graduado,datos,15,10/49,startup,2,0.27,0
17184,0.558,si,agencia,graduado,datos,4,<10,privada,1,0.27,0
4111,0.558,si,agencia,graduado,datos,20,10/49,startup,4,0.27,0
14414,0.558,si,agencia,graduado,datos,9,50-99,privada,2,0.27,0
14349,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.27,0
33043,0.558,si,agencia,graduado,datos,11,50-99,privada,5,0.27,0
3217,0.558,si,agencia,graduado,datos,20,500-999,privada,1,0.27,0
9054,0.558,si,agencia,graduado,datos,12,100-500,privada,5,0.27,0
877,0.558,si,agencia,graduado,datos,9,100-500,privada,1,0.27,0
32544,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.27,0
27700,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.27,0
25401,0.558,si,agencia,graduado,datos,9,10000+,privada,4,0.27,0
9720,0.558,si,agencia,graduado,datos,15,10000+,privada,4,0.27,0
4733,0.558,si,agencia,graduado,finanzas,20,1000-4999,privada,4,0.27,0
18399,0.558,si,agencia,graduado,datos,8,10/49,privada,1,0.27,0
30681,0.558,si,agencia,graduado,datos,17,5000-9999,privada,1,0.27,0
25626,0.558,si,agencia,graduado,datos,20,100-500,privada,5,0.27,0
25452,0.558,si,agencia,graduado,datos,9,<10,startup,1,0.26,0
31601,0.558,si,agencia,graduado,datos,20,10000+,privada,1,0.26,0
6812,0.558,si,agencia,graduado,datos,6,50-99,privada,1,0.26,0
29384,0.558,si,agencia,graduado,datos,20,<10,privada,5,0.26,0
8966,0.558,si,agencia,graduado,datos,6,500-999,otra,1,0.25,0
12877,0.558,si,agencia,graduado,datos,17,10000+,privada,5,0.25,0
11747,0.558,si,agencia,graduado,datos,20,1000-4999,privada,5,0.25,0
25723,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.25,0
26824,0.558,si,agencia,graduado,datos,16,500-999,privada,5,0.25,0
30802,0.558,si,agencia,graduado,datos,20,10000+,privada,4,0.25,0
31873,0.558,si,agencia,graduado,datos,15,100-500,privada,3,0.25,0
7054,0.558,si,agencia,graduado,datos,12,10/49,privada,3,0.25,0
28918,0.558,si,agencia,graduado,datos,19,<10,privada,2,0.25,0
30798,0.558,si,agencia,graduado,datos,9,10000+,privada,2,0.25,0
15076,0.558,si,agencia,graduado,datos,9,10000+,privada,1,0.25,0
1119,0.558,si,agencia,graduado,datos,19,100-500,privada,1,0.25,0
28174,0.558,si,agencia,graduado,marketing,15,500-999,publica,1,0.25,0
15074,0.558,si,agencia,graduado,datos,6,50-99,privada,1,0.25,0
5908,0.558,si,agencia,graduado,datos,20,5000-9999,privada,5,0.25,0
29941,0.558,si,agencia,graduado,datos,10,10000+,privada,4,0.25,0
5116,0.558,si,agencia,graduado,datos,17,50-99,privada,4,0.25,0
308,0.558,si,agencia,graduado,datos,4,50-99,privada,2,0.25,0
2857,0.558,si,agencia,graduado,datos,13,5000-9999,privada,2,0.25,0
13993,0.558,si,agencia,graduado,datos,12,50-99,privada,2,0.25,0
22253,0.558,si,agencia,graduado,datos,17,50-99,privada,2,0.25,0
26837,0.558,si,agencia,graduado,datos,3,100-500,ong,1,0.25,0
32617,0.558,si,agencia,graduado,datos,4,10000+,privada,0,0.25,0
431,0.558,si,agencia,graduado,datos,15,1000-4999,privada,0,0.25,0
8179,0.558,si,agencia,graduado,datos,20,10/49,startup,0,0.25,0
30441,0.558,si,agencia,graduado,finanzas,19,100-500,privada,5,0.25,0
4379,0.558,si,agencia,graduado,administracion,20,5000-9999,ong,5,0.25,0
809,0.558,si,agencia,graduado,datos,20,100-500,ong,5,0.25,0
6306,0.558,si,agencia,graduado,datos,7,<10,privada,5,0.25,0
4126,0.558,si,agencia,graduado,finanzas,20,100-500,privada,5,0.25,0
13133,0.558,si,agencia,graduado,datos,19,10000+,privada,5,0.25,0
16131,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.25,0
10393,0.558,si,agencia,graduado,datos,15,1000-4999,ong,5,0.25,0
29362,0.558,si,agencia,graduado,datos,20,10000+,privada,4,0.25,0
23248,0.558,si,agencia,graduado,datos,5,100-500,privada,2,0.25,0
28745,0.558,si,agencia,graduado,datos,7,100-500,privada,2,0.25,0
3720,0.558,si,agencia,graduado,datos,20,500-999,privada,2,0.25,0
16556,0.558,si,agencia,graduado,datos,5,100-500,ong,1,0.25,0
27875,0.558,si,agencia,graduado,datos,20,<10,startup,5,0.25,0
27373,0.558,si,agencia,graduado,datos,8,10/49,privada,1,0.25,0
24188,0.558,si,agencia,graduado,datos,5,50-99,privada,1,0.24,0
22670,0.558,si,agencia,graduado,datos,1,50-99,privada,1,0.24,0
9019,0.558,si,agencia,graduado,administracion,4,10/49,privada,3,0.24,0
1515,0.558,si,agencia,graduado,datos,6,50-99,startup,1,0.24,0
24361,0.558,si,agencia,graduado,datos,10,100-500,privada,5,0.24,0
3294,0.558,si,agencia,graduado,datos,20,1000-4999,privada,5,0.24,0
26024,0.558,si,agencia,graduado,datos,18,500-999,privada,5,0.24,0
5340,0.558,si,agencia,graduado,operaciones,20,10000+,privada,0,0.24,0
29060,0.558,si,agencia,graduado,datos,17,10000+,privada,5,0.24,0
29034,0.558,si,agencia,graduado,datos,6,500-999,ong,2,0.24,0
3538,0.558,si,agencia,graduado,finanzas,20,10000+,privada,5,0.24,0
3663,0.558,si,agencia,graduado,datos,20,500-999,privada,5,0.24,0
9427,0.558,si,agencia,graduado,finanzas,17,1000-4999,privada,5,0.24,0
10533,0.558,si,agencia,graduado,datos,5,100-500,otra,3,0.24,0
7503,0.558,si,agencia,graduado,datos,6,50-99,startup,1,0.24,0
2686,0.558,si,agencia,graduado,datos,8,10000+,privada,1,0.24,0
23950,0.558,si,agencia,graduado,finanzas,5,50-99,privada,1,0.24,0
12830,0.558,si,agencia,graduado,datos,2,10/49,privada,1,0.24,0
914,0.558,si,agencia,graduado,datos,8,100-500,privada,5,0.24,0
9801,0.558,si,agencia,graduado,datos,2,50-99,privada,2,0.24,0
21654,0.558,si,agencia,graduado,datos,4,500-999,privada,1,0.24,0
14164,0.558,si,agencia,graduado,datos,8,100-500,startup,1,0.24,0
13796,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.24,0
5103,0.558,si,agencia,graduado,datos,20,10000+,publica,1,0.24,0
9094,0.558,si,agencia,graduado,datos,7,50-99,privada,1,0.23,0
936,0.558,si,agencia,graduado,datos,8,50-99,startup,4,0.23,0
12767,0.558,si,agencia,graduado,datos,18,100-500,privada,4,0.23,0
1063,0.558,si,agencia,graduado,datos,18,50-99,privada,2,0.23,0
8978,0.558,si,agencia,graduado,datos,9,100-500,privada,1,0.22,0
27871,0.558,si,agencia,graduado,datos,7,50-99,privada,5,0.22,0
32208,0.558,si,agencia,graduado,datos,9,10/49,startup,1,0.22,0
31810,0.558,si,agencia,graduado,finanzas,20,500-999,privada,1,0.22,0
17294,0.558,si,agencia,graduado,datos,4,10000+,privada,2,0.22,0
31475,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.22,0
31350,0.558,si,agencia,graduado,marketing,20,10000+,privada,1,0.22,0
26686,0.558,si,agencia,graduado,datos,7,100-500,privada,1,0.22,0
17003,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.22,0
17928,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.22,0
17445,0.558,si,agencia,graduado,datos,6,10000+,privada,5,0.22,0
26456,0.558,si,agencia,graduado,datos,10,<10,ong,1,0.21,0
18215,0.558,si,agencia,graduado,finanzas,20,10/49,privada,2,0.21,0
824,0.558,si,agencia,graduado,datos,10,500-999,privada,1,0.21,0
30346,0.558,si,agencia,graduado,administracion,15,50-99,privada,1,0.21,0
19982,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.21,0
26133,0.558,si,agencia,graduado,datos,10,50-99,privada,1,0.21,0
87,0.558,si,agencia,graduado,finanzas,3,10/49,privada,1,0.21,0
1378,0.558,si,agencia,graduado,datos,17,50-99,privada,3,0.2,0
26291,0.558,si,agencia,graduado,datos,11,1000-4999,privada,5,0.2,0
18630,0.558,si,agencia,graduado,datos,4,10/49,privada,3,0.2,0
30673,0.558,si,agencia,graduado,datos,9,50-99,privada,3,0.2,0
30068,0.558,si,agencia,graduado,datos,20,50-99,ong,5,0.2,0
9303,0.558,si,agencia,graduado,datos,13,10/49,privada,5,0.2,0
2701,0.558,si,agencia,graduado,datos,20,10000+,privada,2,0.2,0
19219,0.558,si,agencia,graduado,datos,5,50-99,privada,1,0.2,0
14363,0.558,si,agencia,graduado,datos,20,10000+,privada,1,0.2,0
13484,0.558,si,agencia,graduado,datos,6,100-500,privada,5,0.2,0
4574,0.558,si,agencia,graduado,datos,8,100-500,privada,5,0.2,0
4666,0.558,si,agencia,graduado,finanzas,20,50-99,privada,2,0.2,0
3340,0.558,si,agencia,graduado,datos,15,50-99,startup,1,0.2,0
25722,0.558,si,agencia,graduado,datos,20,50-99,privada,1,0.2,0
18076,0.558,si,agencia,graduado,datos,5,100-500,startup,3,0.2,0
30476,0.558,si,agencia,graduado,datos,20,10000+,privada,3,0.2,0
10045,0.558,si,agencia,graduado,datos,7,500-999,privada,1,0.19,0
29217,0.558,si,agencia,graduado,datos,20,5000-9999,privada,5,0.19,0
21512,0.558,si,agencia,graduado,datos,14,10/49,privada,5,0.19,0
32051,0.558,si,agencia,graduado,datos,11,100-500,privada,5,0.19,0
6493,0.558,si,agencia,graduado,datos,20,10000+,privada,2,0.19,0
28708,0.558,si,agencia,graduado,datos,14,50-99,privada,1,0.19,0
20749,0.558,si,agencia,graduado,datos,7,100-500,privada,2,0.19,0
28147,0.558,si,agencia,graduado,datos,16,1000-4999,otra,5,0.19,0
33187,0.558,si,agencia,graduado,finanzas,5,500-999,privada,5,0.19,0
7082,0.558,si,agencia,graduado,datos,5,50-99,privada,2,0.19,0
6983,0.558,si,agencia,graduado,datos,6,10/49,startup,1,0.19,0
15715,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.19,0
31324,0.558,si,agencia,graduado,datos,7,100-500,privada,1,0.18,0
30822,0.558,si,agencia,graduado,datos,20,10/49,privada,5,0.18,0
7480,0.558,si,agencia,graduado,finanzas,20,100-500,privada,1,0.18,0
19308,0.558,si,agencia,graduado,datos,20,<10,privada,2,0.18,0
27867,0.558,si,agencia,graduado,datos,20,100-500,privada,5,0.18,0
32345,0.558,si,agencia,graduado,datos,15,100-500,ong,1,0.18,0
246,0.558,si,agencia,graduado,datos,4,50-99,privada,0,0.18,0
19704,0.558,si,agencia,graduado,datos,13,<10,privada,1,0.18,0
3042,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.18,0
22667,0.558,si,agencia,graduado,datos,20,1000-4999,privada,5,0.18,0
13013,0.558,si,agencia,graduado,datos,10,100-500,privada,4,0.18,0
29774,0.558,si,agencia,graduado,datos,6,50-99,privada,1,0.18,0
32387,0.558,si,agencia,graduado,datos,2,50-99,privada,1,0.18,0
18778,0.558,si,agencia,graduado,datos,5,500-999,privada,0,0.18,0
9653,0.558,si,agencia,graduado,datos,20,<10,privada,5,0.18,0
13795,0.558,si,agencia,graduado,datos,8,50-99,privada,5,0.18,0
28919,0.558,si,agencia,graduado,marketing,20,1000-4999,privada,4,0.18,0
29456,0.558,si,agencia,graduado,datos,11,<10,startup,1,0.18,0
27103,0.558,si,agencia,graduado,administracion,12,10000+,privada,4,0.17,0
13960,0.558,si,agencia,graduado,operaciones,4,50-99,privada,1,0.17,0
6022,0.558,si,agencia,graduado,datos,20,10/49,privada,5,0.17,0
2697,0.558,si,agencia,graduado,datos,15,1000-4999,privada,5,0.17,0
22405,0.558,si,agencia,graduado,datos,9,500-999,privada,4,0.17,0
8406,0.558,si,agencia,graduado,datos,1,1000-4999,privada,1,0.17,0
25938,0.558,si,agencia,graduado,datos,18,100-500,privada,5,0.17,0
16814,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.17,0
27677,0.558,si,agencia,graduado,datos,20,100-500,privada,5,0.17,0
33183,0.558,si,agencia,graduado,datos,20,1000-4999,privada,2,0.17,0
25673,0.558,si,agencia,graduado,datos,9,50-99,privada,2,0.17,0
23600,0.558,si,agencia,graduado,datos,18,50-99,startup,1,0.16,0
24868,0.558,si,agencia,graduado,datos,15,100-500,privada,1,0.16,0
31502,0.558,si,agencia,graduado,it,20,100-500,privada,3,0.16,0
987,0.558,si,agencia,graduado,datos,9,<10,startup,1,0.16,0
26555,0.558,si,agencia,graduado,datos,20,<10,privada,5,0.16,0
764,0.558,si,agencia,graduado,datos,20,10000+,privada,5,0.16,0
3370,0.558,si,agencia,graduado,datos,12,500-999,privada,5,0.16,0
22742,0.558,si,agencia,graduado,datos,9,<10,startup,1,0.16,0
10059,0.558,si,agencia,graduado,datos,9,10000+,privada,1,0.16,0
518,0.558,si,agencia,graduado,datos,11,10/49,privada,1,0.16,0
2680,0.558,si,agencia,graduado,datos,2,50-99,privada,1,0.16,0
3623,0.558,si,agencia,graduado,datos,20,1000-4999,privada,1,0.16,0
31931,0.558,si,agencia,graduado,finanzas,2,50-99,privada,0,0.16,0
9855,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.16,0
12679,0.558,si,agencia,graduado,operaciones,20,10000+,privada,5,0.16,0
18720,0.558,si,agencia,graduado,datos,12,<10,privada,5,0.16,0
28458,0.558,si,agencia,graduado,datos,20,100-500,privada,3,0.16,0
2243,0.558,si,agencia,graduado,datos,1,50-99,privada,0,0.16,0
30380,0.558,si,agencia,graduado,datos,4,1000-4999,privada,1,0.16,0
18034,0.558,si,agencia,graduado,datos,9,100-500,publica,1,0.16,0
14576,0.558,si,agencia,graduado,people,6,50-99,privada,2,0.15,0
7629,0.558,si,agencia,graduado,operaciones,20,500-999,privada,0,0.15,0
5869,0.558,si,agencia,graduado,datos,10,50-99,privada,4,0.15,0
1180,0.558,si,agencia,graduado,datos,12,5000-9999,privada,1,0.15,0
31817,0.558,si,agencia,graduado,marketing,16,100-500,privada,3,0.15,0
16414,0.558,si,agencia,graduado,datos,16,10/49,privada,1,0.15,0
26540,0.558,si,agencia,graduado,datos,2,100-500,privada,1,0.15,0
28402,0.558,si,agencia,graduado,datos,15,10000+,privada,1,0.15,0
3442,0.558,si,agencia,graduado,datos,13,10/49,privada,1,0.15,0
11748,0.558,si,agencia,graduado,marketing,8,100-500,privada,5,0.15,0
11170,0.558,si,agencia,graduado,datos,20,50-99,privada,5,0.15,0
28769,0.558,si,agencia,graduado,administracion,20,50-99,privada,4,0.15,0
31589,0.558,si,agencia,graduado,datos,17,10/49,privada,3,0.15,0
11492,0.558,si,agencia,graduado,datos,15,50-99,startup,1,0.15,0
31456,0.558,si,agencia,graduado,datos,5,10000+,privada,1,0.15,0
29616,0.558,si,agencia,graduado,datos,20,50-99,privada,1,0.15,0
1015,0.558,si,agencia,graduado,datos,20,50-99,privada,1,0.15,0
22539,0.558,si,agencia,graduado,datos,3,1000-4999,privada,1,0.15,0
17627,0.558,si,agencia,graduado,datos,8,1000-4999,privada,5,0.15,0
32653,0.558,si,agencia,graduado,datos,6,50-99,publica,2,0.15,0
24305,0.558,si,agencia,graduado,datos,5,100-500,privada,1,0.15,0
14211,0.558,si,agencia,graduado,datos,15,10000+,privada,5,0.14,0
28974,0.558,si,agencia,graduado,finanzas,5,10/49,privada,2,0.14,0
8510,0.558,si,agencia,graduado,datos,10,1000-4999,publica,0,0.14,0
32291,0.558,si,agencia,graduado,datos,20,50-99,privada,4,0.14,0
2707,0.558,si,agencia,graduado,datos,20,10/49,privada,2,0.14,0
18170,0.558,si,agencia,graduado,datos,9,100-500,privada,1,0.14,0
32886,0.558,si,agencia,graduado,administracion,12,10/49,privada,1,0.14,0
14719,0.558,si,agencia,graduado,datos,2,1000-4999,privada,1,0.14,0
7307,0.558,si,agencia,graduado,datos,20,5000-9999,privada,5,0.14,0
27668,0.558,si,agencia,graduado,datos,14,10000+,privada,4,0.14,0
15405,0.558,si,agencia,graduado,datos,10,1000-4999,privada,2,0.14,0
14878,0.558,si,agencia,graduado,datos,15,100-500,privada,1,0.14,0
28369,0.558,si,agencia,graduado,datos,11,500-999,privada,1,0.14,0
13725,0.558,si,agencia,graduado,datos,20,50-99,startup,1,0.14,0
15555,0.558,si,agencia,graduado,datos,8,50-99,startup,1,0.14,0
10864,0.558,si,agencia,graduado,datos,9,500-999,privada,1,0.14,0
21085,0.558,si,agencia,graduado,datos,11,<10,privada,5,0.13,0
27553,0.558,si,agencia,graduado,operaciones,20,<10,privada,5,0.13,0
26269,0.558,si,agencia,graduado,datos,20,<10,privada,5,0.13,0
